ZCTA5,STATE,CD
80623,8,4
80624,8,4
80631,8,4
80634,8,4
80640,8,2
80640,8,7
80642,8,4
80642,8,7
80643,8,4
80643,8,7
80644,8,4
80645,8,4
80648,8,4
80649,8,4
80650,8,4
80651,8,4
80652,8,4
80653,8,4
80654,8,4
80654,8,7
80701,8,4
80701,8,7
80705,8,4
80720,8,4
80721,8,4
80722,8,4
80723,8,4
80726,8,4
80727,8,4
80728,8,4
80729,8,4
80731,8,4
80733,8,4
80734,8,4
80735,8,4
80736,8,4
80737,8,4
80740,8,4
80741,8,4
80742,8,4
80743,8,4
80744,8,4
80745,8,4
80746,8,4
80747,8,4
80749,8,4
80750,8,4
80751,8,4
80754,8,4
80755,8,4
80757,8,4
80758,8,4
80758,31,3
80759,8,4
80801,8,4
80802,8,4
80804,8,4
80805,8,4
80807,8,4
80808,8,5
80808,8,6
80809,8,5
80810,8,4
80812,8,4
80813,8,5
80814,8,5
80815,8,4
80816,8,5
80817,8,5
80818,8,4
80819,8,5
80820,8,5
80821,8,4
80822,8,4
80823,8,4
80824,8,4
80825,8,4
80827,8,5
80828,8,4
80828,8,6
80829,8,5
80830,8,6
80831,8,5
80831,8,6
80832,8,4
80832,8,5
80832,8,6
80833,8,4
80833,8,5
80833,8,6
80834,8,4
80835,8,6
80836,8,4
80840,8,5
80860,8,5
80861,8,4
80862,8,4
80863,8,5
80864,8,5
80902,8,5
80903,8,5
80904,8,5
80905,8,5
80906,8,5
80907,8,5
80908,8,5
80909,8,5
80910,8,5
80911,8,5
80913,8,5
80914,8,5
80915,8,5
80916,8,5
80917,8,5
80918,8,5
80919,8,5
80920,8,5
80921,8,5
80922,8,5
80923,8,5
80924,8,5
80925,8,5
80926,8,5
80927,8,5
80928,8,5
80929,8,5
80930,8,5
80938,8,5
80939,8,5
80951,8,5
81001,8,3
81003,8,3
81004,8,3
81005,8,3
81006,8,3
81007,8,3
81008,8,3
81008,8,5
81019,8,3
81020,8,3
81021,8,4
81022,8,3
81023,8,3
81024,8,3
81025,8,3
81027,8,3
81029,8,4
81030,8,4
81033,8,4
81036,8,4
81038,8,4
81039,8,3
81039,8,4
81040,8,3
81041,8,4
81043,8,4
81044,8,4
81045,8,4
81047,8,4
81049,8,3
81050,8,3
81050,8,4
81052,8,4
81054,8,4
81055,8,3
81057,8,4
81058,8,3
81058,8,4
81059,8,3
81062,8,4
81063,8,4
81064,8,3
81064,8,4
81067,8,3
81067,8,4
81069,8,3
81071,8,4
81073,8,4
81076,8,4
81077,8,3
81081,8,3
81082,8,3
81084,8,4
81087,8,4
81089,8,3
81090,8,4
81091,8,3
81092,8,4
81101,8,3
81120,8,3
81121,8,3
81122,8,3
81123,8,3
81124,8,3
81125,8,3
81126,8,3
81128,8,3
81129,8,3
81130,8,3
81131,8,3
81132,8,3
81133,8,3
81136,8,3
81137,8,3
81137,35,3
81138,8,3
81140,8,3
81141,8,3
81143,8,3
81144,8,3
81146,8,3
81147,8,3
81148,8,3
81149,8,3
81151,8,3
81152,8,3
81154,8,3
81155,8,3
81201,8,5
81210,8,3
81211,8,5
81212,8,5
81220,8,3
81221,8,5
81222,8,5
81223,8,5
81224,8,3
81225,8,3
81226,8,5
81227,8,5
81230,8,3
81231,8,3
81232,8,5
81233,8,5
81235,8,3
81236,8,5
81237,8,3
81239,8,3
81240,8,5
81241,8,3
81242,8,5
81243,8,3
81244,8,5
81248,8,3
81251,8,5
81252,8,3
81253,8,3
81253,8,5
81301,8,3
81303,8,3
81320,8,3
81321,8,3
81323,8,3
81324,8,3
81324,49,2
81325,8,3
81326,8,3
81327,8,3
81328,8,3
81330,8,3
81331,8,3
81332,8,3
81334,8,3
81335,8,3
81401,8,3
81403,8,3
81410,8,3
81411,8,3
81413,8,3
81415,8,3
81416,8,3
81418,8,3
81419,8,3
81422,8,3
81423,8,3
81424,8,3
81425,8,3
81426,8,3
81427,8,3
81428,8,3
81429,8,3
81430,8,3
81431,8,3
81432,8,3
81433,8,3
81434,8,3
81435,8,3
81501,8,3
81503,8,3
81504,8,3
81505,8,3
81506,8,3
81507,8,3
81520,8,3
81521,8,3
81522,8,3
81523,8,3
81524,8,3
81525,8,3
81526,8,3
81527,8,3
81601,8,3
81610,8,3
81611,8,3
81612,8,3
81615,8,3
81620,8,2
81621,8,2
81621,8,3
81623,8,2
81623,8,3
81624,8,3
81625,8,3
81630,8,3
81631,8,2
81632,8,2
81633,8,3
81635,8,3
81637,8,2
81637,8,3
81638,8,3
81639,8,3
81640,8,3
81641,8,3
81642,8,3
81643,8,3
81645,8,2
81646,8,3
81647,8,3
81648,8,3
81649,8,2
81650,8,3
81652,8,3
81653,8,3
81654,8,3
81655,8,2
81656,8,3
81657,8,2
82001,56,0
82005,56,0
82007,56,0
82009,56,0
82050,56,0
82051,56,0
82052,56,0
82053,56,0
82054,56,0
82055,56,0
82058,56,0
82059,56,0
82060,56,0
82061,56,0
82063,8,4
82063,56,0
82070,56,0
82072,56,0
82073,56,0
82081,56,0
82082,31,3
82082,56,0
82083,56,0
82084,56,0
82190,56,0
82201,56,0
82210,56,0
82212,56,0
82213,56,0
82214,56,0
82215,56,0
82217,56,0
82219,56,0
82221,56,0
82222,56,0
82223,56,0
82224,56,0
82225,56,0
82227,56,0
82229,56,0
82240,56,0
82242,56,0
82243,56,0
82244,56,0
82301,56,0
82321,56,0
82322,56,0
82323,56,0
82324,56,0
82325,56,0
82327,56,0
82329,56,0
82331,56,0
82332,56,0
82334,56,0
82335,56,0
82336,56,0
82401,56,0
82410,56,0
82411,56,0
82412,56,0
82414,56,0
82420,56,0
82421,56,0
82422,56,0
82423,56,0
82426,56,0
82428,56,0
82430,56,0
82431,56,0
82432,56,0
82433,56,0
82434,56,0
82435,56,0
82440,56,0
82441,56,0
82442,56,0
82443,56,0
82450,56,0
82501,56,0
82510,56,0
82512,56,0
82513,56,0
82514,56,0
82515,56,0
82516,56,0
82520,56,0
82523,56,0
82601,56,0
82604,56,0
82609,56,0
82620,56,0
82630,56,0
82633,56,0
82635,56,0
82636,56,0
82637,56,0
82638,56,0
82639,56,0
82640,56,0
82642,56,0
82643,56,0
82644,56,0
82646,56,0
82648,56,0
82649,56,0
82701,46,0
82701,56,0
82710,56,0
82711,56,0
82712,56,0
82714,56,0
82715,56,0
82716,56,0
82718,56,0
82720,56,0
82721,56,0
82723,56,0
82725,56,0
82727,56,0
82729,56,0
82730,56,0
82731,56,0
82732,56,0
82801,30,0
82801,56,0
82831,56,0
82832,56,0
82833,56,0
82834,56,0
82835,56,0
82836,56,0
82837,56,0
82838,56,0
82839,56,0
82842,56,0
82844,56,0
82845,56,0
82901,56,0
82922,56,0
82923,56,0
82925,56,0
82929,56,0
82930,49,1
82930,56,0
82932,56,0
82933,56,0
82934,56,0
82935,56,0
82936,56,0
82937,56,0
82938,56,0
82939,56,0
82941,56,0
82942,56,0
82943,56,0
82944,56,0
82945,56,0
83001,56,0
83011,56,0
83012,56,0
83013,56,0
83014,56,0
83025,56,0
83101,56,0
83110,56,0
83111,16,2
83111,56,0
83112,56,0
83113,56,0
83114,56,0
83115,56,0
83116,56,0
83118,56,0
83119,56,0
83120,16,2
83120,56,0
83121,56,0
83122,56,0
83123,56,0
83124,56,0
83126,56,0
83127,56,0
83128,56,0
83201,16,2
83202,16,2
83203,16,2
83204,16,2
83209,16,2
83210,16,2
83211,16,2
83212,16,2
83213,16,2
83214,16,2
83215,16,2
83217,16,2
83218,16,2
83220,16,2
83221,16,2
83223,16,2
83226,16,2
83227,16,2
83228,16,2
83232,16,2
83233,16,2
83234,16,2
83235,16,2
83236,16,2
83237,16,2
83238,16,2
83239,16,2
83241,16,2
83243,16,2
83244,16,2
83245,16,2
83246,16,2
83250,16,2
83251,16,2
83252,16,2
83253,16,2
83254,16,2
83255,16,2
83261,16,2
83262,16,2
83263,16,2
83271,16,2
83272,16,2
83274,16,2
83276,16,2
83277,16,2
83278,16,2
83281,16,2
83283,16,2
83285,16,2
83286,16,2
83287,16,2
83301,16,2
83302,16,1
83302,16,2
83311,16,2
83312,16,2
83312,49,1
83313,16,2
83314,16,2
83316,16,1
83316,16,2
83318,16,2
83320,16,2
83321,16,2
83322,16,2
83323,16,2
83324,16,2
83325,16,2
83327,16,2
83328,16,2
83330,16,2
83332,16,2
83333,16,2
83334,16,2
83335,16,2
83336,16,2
83337,16,2
83338,16,2
83340,16,2
83341,16,2
83342,16,2
83342,49,1
83344,16,2
83346,16,2
83347,16,2
83348,16,2
83349,16,2
83350,16,2
83352,16,2
83353,16,2
83354,16,2
83355,16,2
83401,16,2
83402,16,2
83404,16,2
83406,16,2
83414,56,0
83420,16,2
83421,16,2
83422,16,2
83423,16,2
83424,16,2
83425,16,2
83427,16,2
83428,16,2
83429,16,2
83431,16,2
83433,16,2
83434,16,2
83435,16,2
83436,16,2
83440,16,2
83442,16,2
83443,16,2
83444,16,2
83445,16,2
83446,16,2
83448,16,2
83449,16,2
83450,16,2
83451,16,2
83452,16,2
83454,16,2
83455,16,2
83460,16,2
83462,16,2
83463,16,2
83464,16,2
83465,16,2
83466,16,2
83467,16,2
83468,16,2
83469,16,2
83501,16,1
83520,16,1
83522,16,1
83523,16,1
83524,16,1
83525,16,1
83526,16,1
83530,16,1
83533,16,1
83535,16,1
83536,16,1
83537,16,1
83539,16,1
83540,16,1
83541,16,1
83542,16,1
83543,16,1
83544,16,1
83545,16,1
83546,16,1
83547,16,1
83548,16,1
83549,16,1
83552,16,1
83553,16,1
83554,16,1
83555,16,1
83601,16,2
83602,16,1
83604,16,1
83605,16,1
83607,16,1
83610,16,1
83611,16,1
83612,16,1
83615,16,1
83616,16,1
83617,16,1
83619,16,1
83622,16,1
83623,16,2
83624,16,1
83624,16,2
83626,16,1
83627,16,1
83627,16,2
83628,16,1
83629,16,1
83631,16,1
83632,16,1
83633,16,2
83634,16,1
83636,16,1
83637,16,1
83638,16,1
83639,16,1
83641,16,1
83642,16,1
83643,16,1
83644,16,1
83645,16,1
83646,16,1
83647,16,2
83648,16,2
83650,16,1
83651,16,1
83654,16,1
83655,16,1
83656,16,1
83657,16,1
83660,16,1
83661,16,1
83666,16,1
83669,16,1
83670,16,1
83671,16,1
83672,16,1
83676,16,1
83677,16,1
83686,16,1
83687,16,1
83702,16,1
83702,16,2
83703,16,2
83704,16,1
83704,16,2
83705,16,1
83705,16,2
83706,16,2
83709,16,1
83709,16,2
83712,16,2
83713,16,1
83714,16,1
83714,16,2
83716,16,1
83716,16,2
83801,16,1
83802,16,1
83803,16,1
83804,16,1
83805,16,1
83806,16,1
83808,16,1
83809,16,1
83810,16,1
83811,16,1
83812,16,1
83813,16,1
83814,16,1
83815,16,1
83821,16,1
83822,16,1
83823,16,1
83824,16,1
83825,16,1
83826,16,1
83827,16,1
83830,16,1
83832,16,1
83833,16,1
83834,16,1
83835,16,1
83836,16,1
83837,16,1
83839,16,1
83840,16,1
83841,16,1
83842,16,1
83843,16,1
83844,16,1
83845,16,1
83846,16,1
83847,16,1
83848,16,1
83849,16,1
83850,16,1
83851,16,1
83852,16,1
83854,16,1
83855,16,1
83856,16,1
83857,16,1
83858,16,1
83860,16,1
83861,16,1
83864,16,1
83866,16,1
83867,16,1
83868,16,1
83869,16,1
83870,16,1
83871,16,1
83872,16,1
83873,16,1
83874,16,1
83876,16,1
84001,49,2
84002,49,2
84003,49,2
84003,49,3
84004,49,2
84005,49,3
84006,49,3
84007,49,2
84010,49,1
84013,49,3
84014,49,1
84015,49,1
84017,49,1
84018,49,1
84020,49,2
84021,49,2
84022,49,1
84023,49,2
84024,49,1
84025,49,1
84026,49,2
84027,49,2
84028,49,1
84029,49,1
84031,49,2
84032,49,2
84033,49,1
84034,32,2
84034,49,1
84035,49,2
84036,49,1
84036,49,2
84037,49,1
84038,49,1
84039,49,2
84040,49,1
84041,49,1
84042,49,3
84043,49,2
84043,49,3
84044,49,1
84044,49,3
84045,49,2
84045,49,3
84046,49,2
84047,49,2
84049,49,2
84050,49,1
84051,49,2
84052,49,2
84053,49,2
84054,49,1
84055,49,1
84056,49,1
84057,49,3
84058,49,3
84060,49,1
84060,49,2
84061,49,1
84062,49,2
84062,49,3
84063,49,2
84064,49,1
84065,49,2
84065,49,3
84066,49,2
84067,49,1
84069,49,1
84070,49,2
84070,49,3
84071,49,1
84072,49,2
84073,49,2
84074,49,1
84075,49,1
84076,49,2
84078,49,2
84080,49,1
84081,49,3
84082,49,2
84083,49,1
84084,49,2
84084,49,3
84085,49,2
84086,49,1
84087,49,1
84088,49,3
84092,49,2
84093,49,2
84094,49,2
84095,49,3
84096,49,3
84097,49,3
84098,49,1
84101,49,1
84102,49,1
84102,49,2
84103,49,1
84103,49,2
84104,49,1
84104,49,3
84105,49,1
84105,49,2
84106,49,1
84106,49,2
84107,49,2
84108,49,2
84109,49,2
84111,49,1
84112,49,2
84113,49,2
84115,49,1
84115,49,2
84116,49,1
84116,49,2
84117,49,2
84118,49,3
84119,49,1
84119,49,2
84119,49,3
84120,49,1
84120,49,3
84121,49,2
84123,49,2
84123,49,3
84124,49,2
84128,49,1
84128,49,3
84144,49,1
84180,49,1
84301,49,1
84302,49,1
84304,49,1
84305,49,1
84306,49,1
84307,49,1
84308,49,1
84309,49,1
84310,49,1
84311,49,1
84312,49,1
84313,49,1
84314,49,1
84315,49,1
84316,49,1
84317,49,1
84318,49,1
84319,49,1
84320,49,1
84321,49,1
84324,49,1
84325,49,1
84326,49,1
84327,49,1
84328,49,1
84329,49,1
84330,49,1
84331,49,1
84332,49,1
84333,49,1
84334,49,1
84335,49,1
84336,49,1
84337,49,1
84338,49,1
84339,49,1
84340,49,1
84341,49,1
84401,49,1
84403,49,1
84404,49,1
84405,49,1
84414,49,1
84501,49,2
84511,49,2
84512,49,2
84513,49,2
84515,49,2
84516,49,2
84518,49,2
84520,49,2
84521,49,2
84522,49,2
84523,49,2
84525,49,2
84526,49,2
84526,49,3
84528,49,2
84529,49,2
84530,49,2
84531,4,1
84531,49,2
84532,49,2
84533,49,2
84534,49,2
84535,49,2
84536,4,1
84536,49,2
84537,49,2
84539,49,2
84540,49,2
84542,49,2
84601,49,3
84604,49,2
84604,49,3
84606,49,3
84620,49,3
84621,49,3
84622,49,3
84623,49,3
84624,49,3
84626,49,3
84627,49,3
84628,49,1
84629,49,3
84630,49,3
84631,49,3
84632,49,3
84633,49,3
84634,49,3
84635,49,3
84636,49,3
84637,49,3
84638,49,3
84639,49,3
84640,49,3
84642,49,3
84643,49,3
84645,49,3
84646,49,3
84647,49,3
84648,49,1
84648,49,3
84649,49,3
84651,49,3
84652,49,3
84653,49,3
84654,49,3
84655,49,3
84656,49,3
84657,49,3
84660,49,3
84662,49,3
84663,49,3
84664,49,3
84665,49,3
84667,49,3
84701,49,3
84710,49,2
84711,49,3
84712,49,2
84713,49,3
84714,49,2
84715,49,2
84716,49,2
84718,49,2
84719,49,2
84720,49,2
84721,49,2
84722,49,2
84723,49,2
84724,49,3
84725,49,2
84726,49,2
84728,49,3
84729,49,2
84730,49,3
84731,49,3
84732,49,2
84733,49,2
84734,49,2
84735,49,2
84736,49,2
84737,49,2
84738,49,2
84739,49,3
84740,49,2
84741,49,2
84742,49,2
84743,49,2
84744,49,2
84744,49,3
84745,49,2
84746,49,2
84747,49,2
84749,49,2
84750,49,2
84751,49,3
84752,49,3
84753,49,2
84753,49,3
84754,49,3
84755,49,2
84756,49,2
84757,49,2
84758,49,2
84759,49,2
84760,49,2
84761,49,2
84762,49,2
84763,49,2
84764,49,2
84765,49,2
84766,49,3
84767,49,2
84770,49,2
84772,49,2
84773,49,2
84774,49,2
84775,49,2
84776,49,2
84779,49,2
84780,49,2
84781,49,2
84782,49,2
84783,49,2
84784,49,2
84790,49,2
85003,4,4
85004,4,4
85006,4,4
85007,4,4
85008,4,4
85008,4,5
85009,4,4
85012,4,3
85012,4,4
85013,4,3
85013,4,4
85014,4,3
85014,4,4
85015,4,3
85015,4,4
85016,4,3
85016,4,4
85017,4,3
85017,4,4
85018,4,3
85018,4,4
85018,4,5
85019,4,3
85019,4,4
85020,4,3
85021,4,3
85022,4,3
85023,4,3
85024,4,3
85027,4,3
85028,4,3
85029,4,2
85029,4,3
85031,4,4
85032,4,3
85033,4,2
85033,4,4
85033,4,7
85034,4,4
85034,4,5
85035,4,4
85035,4,7
85037,4,2
85037,4,7
85040,4,4
85040,4,5
85041,4,4
85042,4,4
85043,4,4
85043,4,7
85044,4,4
85044,4,5
85045,4,5
85048,4,4
85048,4,5
85050,4,3
85051,4,2
85051,4,3
85051,4,4
85053,4,3
85054,4,3
85054,4,5
85083,4,2
85083,4,3
85085,4,3
85086,4,2
85086,4,3
85087,4,3
85118,4,1
85118,4,6
85119,4,6
85120,4,6
85121,4,7
85122,4,1
85123,4,1
85123,4,7
85128,4,1
85128,4,7
85131,4,1
85132,4,1
85132,4,6
85135,4,1
85137,4,1
85138,4,1
85138,4,7
85139,4,7
85140,4,6
85141,4,1
85142,4,6
85143,4,1
85143,4,6
85145,4,1
85147,4,7
85172,4,1
85172,4,7
85173,4,1
85192,4,1
85193,4,1
85193,4,7
85194,4,1
85201,4,5
85201,4,6
85202,4,5
85203,4,5
85203,4,6
85204,4,6
85205,4,6
85206,4,6
85207,4,6
85208,4,6
85209,4,6
85210,4,5
85210,4,6
85212,4,6
85213,4,5
85213,4,6
85215,4,5
85215,4,6
85224,4,5
85224,4,6
85225,4,5
85225,4,6
85226,4,5
85226,4,7
85233,4,6
85234,4,6
85248,4,6
85248,4,7
85249,4,6
85250,4,3
85250,4,5
85251,4,3
85251,4,5
85253,4,3
85253,4,5
85254,4,3
85254,4,5
85255,4,3
85255,4,5
85256,4,5
85257,4,5
85258,4,5
85259,4,5
85260,4,5
85262,4,3
85262,4,5
85263,4,5
85264,4,5
85266,4,3
85266,4,5
85268,4,5
85281,4,4
85281,4,5
85282,4,4
85282,4,5
85283,4,4
85283,4,5
85284,4,5
85286,4,6
85295,4,6
85296,4,6
85297,4,6
85298,4,6
85301,4,2
85301,4,3
85301,4,4
85302,4,2
85302,4,3
85302,4,4
85303,4,2
85303,4,4
85304,4,2
85305,4,2
85306,4,2
85307,4,2
85308,4,2
85308,4,3
85309,4,2
85310,4,2
85310,4,3
85320,4,1
85320,4,2
85321,4,7
85322,4,2
85322,4,7
85323,4,2
85323,4,7
85324,4,1
85325,4,2
85325,4,7
85326,4,2
85326,4,7
85328,4,7
85331,4,3
85331,4,5
85332,4,1
85333,4,7
85334,4,7
85335,4,2
85336,4,7
85337,4,7
85338,4,2
85338,4,7
85339,4,4
85339,4,7
85340,4,2
85340,4,7
85341,4,7
85342,4,1
85342,4,2
85343,4,2
85343,4,7
85344,4,7
85345,4,2
85346,4,7
85347,4,7
85348,4,7
85349,4,7
85350,4,7
85351,4,2
85352,4,7
85353,4,4
85353,4,7
85354,4,2
85354,4,7
85355,4,2
85356,4,7
85357,4,2
85357,4,7
85360,4,2
85361,4,2
85362,4,1
85363,4,2
85364,4,7
85365,4,7
85367,4,7
85371,4,7
85373,4,2
85374,4,2
85375,4,2
85377,4,3
85377,4,5
85379,4,2
85381,4,2
85382,4,2
85383,4,2
85383,4,3
85387,4,2
85388,4,2
85390,4,1
85390,4,2
85392,4,2
85392,4,7
85395,4,2
85395,4,7
85396,4,2
85501,4,1
85530,4,1
85531,4,1
85533,4,1
85534,4,1
85535,4,1
85536,4,1
85539,4,1
85540,4,1
85541,4,1
85542,4,1
85543,4,1
85544,4,1
85545,4,1
85545,4,5
85546,4,1
85550,4,1
85551,4,1
85552,4,1
85553,4,1
85554,4,1
85601,4,7
85602,4,8
85603,4,8
85605,4,8
85606,4,8
85607,4,8
85608,4,8
85609,4,8
85610,4,8
85611,4,8
85613,4,8
85614,4,8
85615,4,8
85616,4,8
85617,4,8
85618,4,1
85619,4,8
85620,4,8
85621,4,7
85622,4,8
85623,4,1
85624,4,7
85624,4,8
85625,4,8
85626,4,8
85627,4,8
85629,4,7
85629,4,8
85630,4,8
85631,4,1
85632,4,8
85633,4,7
85634,4,7
85635,4,8
85637,4,8
85638,4,8
85640,4,7
85640,4,8
85641,4,8
85643,4,1
85643,4,8
85645,4,7
85645,4,8
85646,4,7
85646,4,8
85648,4,7
85648,4,8
85650,4,8
85653,4,1
85653,4,7
85653,4,8
85654,4,8
85658,4,1
85658,4,8
85701,4,7
85704,4,8
85705,4,7
85705,4,8
85706,4,7
85706,4,8
85707,4,7
85707,4,8
85708,4,8
85710,4,8
85711,4,7
85711,4,8
85712,4,8
85713,4,7
85713,4,8
85714,4,7
85714,4,8
85715,4,8
85716,4,7
85716,4,8
85718,4,8
85719,4,7
85719,4,8
85723,4,7
85724,4,7
85726,4,7
85730,4,8
85735,4,7
85736,4,7
85736,4,8
85737,4,8
85739,4,1
85739,4,8
85741,4,8
85742,4,8
85743,4,7
85743,4,8
85745,4,7
85745,4,8
85746,4,7
85747,4,8
85748,4,8
85749,4,8
85750,4,8
85755,4,8
85756,4,7
85756,4,8
85757,4,7
85901,4,1
85911,4,1
85912,4,1
85920,4,1
85922,4,1
85923,4,1
85924,4,1
85925,4,1
85926,4,1
85927,4,1
85928,4,1
85929,4,1
85930,4,1
85931,4,1
85932,4,1
85933,4,1
85934,4,1
85935,4,1
85936,4,1
85937,4,1
85938,4,1
85939,4,1
85940,4,1
85941,4,1
85942,4,1
86001,4,1
86003,4,1
86004,4,1
86011,4,1
86015,4,1
86016,4,1
86017,4,1
86018,4,1
86020,4,1
86020,4,2
86021,4,2
86022,4,1
86022,4,2
86023,4,1
86023,4,2
86024,4,1
86025,4,1
86028,4,1
86029,4,1
86030,4,1
86030,4,2
86031,4,1
86031,4,2
86032,4,1
86033,4,1
86033,4,2
86034,4,1
86034,4,2
86035,4,1
86035,4,2
86036,4,1
86036,4,2
86038,4,1
86039,4,1
86039,4,2
86040,4,1
86042,4,2
86043,4,2
86044,4,1
86044,4,2
86044,49,2
86045,4,1
86045,4,2
86046,4,1
86047,4,1
86047,4,2
86052,4,1
86052,4,2
86053,4,1
86054,4,1
86301,4,1
86303,4,1
86305,4,1
86313,4,1
86314,4,1
86315,4,1
86320,4,1
86321,4,1
86322,4,1
86323,4,1
86324,4,1
86325,4,1
86326,4,1
86327,4,1
86329,4,1
86331,4,1
86332,4,1
86333,4,1
86334,4,1
86335,4,1
86336,4,1
86337,4,1
86338,4,1
86343,4,1
86351,4,1
86401,4,2
86403,4,2
86404,4,2
86406,4,2
86409,4,2
86411,4,2
86413,4,2
86426,4,2
86429,4,2
86431,4,2
86432,4,2
86433,4,2
86434,4,1
86434,4,2
86435,4,1
86435,4,2
86436,4,2
86437,4,2
86438,4,2
86440,4,2
86441,4,2
86442,4,2
86443,4,2
86444,4,2
86445,4,2
86502,4,1
86503,4,1
86504,4,1
86504,35,3
86505,4,1
86506,4,1
86507,4,1
86508,4,1
86510,4,1
86510,4,2
86511,4,1
86512,4,1
86514,4,1
86514,49,2
86515,4,1
86515,35,3
86520,4,1
86535,4,1
86538,4,1
86540,4,1
86544,4,1
86545,4,1
86547,4,1
86556,4,1
87001,35,1
87001,35,3
87002,35,1
87002,35,2
87004,35,1
87004,35,3
87005,35,2
87006,35,2
87007,35,2
87008,35,1
87010,35,3
87011,35,2
87012,35,3
87013,35,3
87014,35,2
87014,35,3
87015,35,1
87015,35,3
87016,35,1
87017,35,3
87018,35,3
87020,35,2
87021,35,2
87022,35,2
87023,35,2
87024,35,3
87025,35,3
87026,35,2
87027,35,3
87028,35,2
87029,35,3
87031,35,1
87031,35,2
87032,35,1
87034,35,2
87035,35,1
87035,35,3
87036,35,1
87036,35,2
87037,35,3
87038,35,2
87040,35,2
87041,35,3
87042,35,2
87043,35,1
87043,35,3
87044,35,3
87045,35,2
87045,35,3
87046,35,3
87047,35,1
87047,35,3
87048,35,1
87048,35,3
87049,35,2
87051,35,2
87052,35,3
87053,35,3
87056,35,3
87059,35,1
87059,35,2
87061,35,1
87062,35,2
87063,35,1
87064,35,3
87068,35,1
87068,35,2
87070,35,1
87072,35,3
87083,35,3
87102,35,1
87104,35,1
87105,35,1
87105,35,2
87106,35,1
87107,35,1
87108,35,1
87109,35,1
87110,35,1
87111,35,1
87112,35,1
87113,35,1
87114,35,1
87114,35,3
87116,35,1
87117,35,1
87117,35,2
87120,35,1
87121,35,1
87121,35,2
87121,35,3
87122,35,1
87123,35,1
87124,35,3
87144,35,1
87144,35,3
87301,35,3
87305,35,2
87305,35,3
87310,35,3
87311,35,3
87312,35,3
87313,35,3
87315,35,2
87316,35,3
87317,35,3
87319,35,3
87320,35,3
87321,35,2
87321,35,3
87322,35,3
87323,35,2
87323,35,3
87325,35,3
87326,35,2
87326,35,3
87327,35,2
87327,35,3
87328,4,1
87328,35,3
87347,35,3
87357,35,2
87364,35,3
87375,35,3
87401,35,3
87402,35,3
87410,35,3
87412,35,3
87413,35,3
87415,35,3
87416,35,3
87417,35,3
87418,35,3
87419,35,3
87420,35,3
87421,35,3
87455,35,3
87461,35,3
87499,35,3
87501,35,3
87505,35,3
87506,35,3
87507,35,3
87508,35,3
87510,35,3
87511,35,3
87512,35,3
87513,35,3
87514,35,3
87515,35,3
87516,35,3
87517,35,3
87518,35,3
87519,35,3
87520,35,3
87521,35,3
87522,35,3
87523,35,3
87524,35,3
87525,35,3
87527,35,3
87528,35,3
87529,35,3
87530,35,3
87531,35,3
87532,35,3
87533,35,3
87535,35,3
87537,35,3
87538,35,3
87539,35,3
87540,35,3
87543,35,3
87544,35,3
87548,35,3
87549,35,3
87551,35,3
87552,35,3
87553,35,3
87554,35,3
87556,35,3
87557,35,3
87558,35,3
87560,35,3
87562,35,3
87564,35,3
87565,35,3
87566,35,3
87567,35,3
87569,35,3
87571,35,3
87573,35,3
87574,35,3
87575,35,3
87577,35,3
87578,35,3
87579,35,3
87580,35,3
87581,35,3
87582,35,3
87583,35,3
87701,35,3
87710,35,3
87711,35,2
87711,35,3
87712,35,3
87713,35,3
87714,35,3
87715,35,3
87718,35,3
87722,35,3
87723,35,3
87724,35,2
87728,35,3
87729,35,3
87730,35,3
87731,35,3
87732,35,3
87733,35,3
87734,35,3
87735,35,3
87736,35,3
87740,35,3
87742,35,3
87743,35,3
87745,35,3
87746,35,3
87747,35,3
87749,35,3
87750,35,3
87752,35,3
87753,35,3
87801,35,2
87820,35,2
87821,35,2
87823,35,2
87824,35,2
87825,35,2
87827,35,2
87828,35,2
87829,35,2
87830,35,2
87831,35,2
87832,35,2
87901,35,2
87930,35,2
87931,35,2
87933,35,2
87935,35,2
87936,35,2
87937,35,2
87939,35,2
87940,35,2
87941,35,2
87942,35,2
87943,35,2
88001,35,2
88002,35,2
88003,35,2
88004,35,2
88005,35,2
88007,35,2
88008,35,2
88009,35,2
88011,35,2
88012,35,2
88020,35,2
88021,35,2
88022,35,2
88023,35,2
88024,35,2
88025,35,2
88026,35,2
88027,35,2
88028,35,2
88029,35,2
88030,35,2
88032,35,2
88033,35,2
88034,35,2
88038,35,2
88039,35,2
88040,35,2
88041,35,2
88042,35,2
88043,35,2
88044,35,2
88045,35,2
88046,35,2
88047,35,2
88048,35,2
88049,35,2
88051,35,2
88052,35,2
88053,35,2
88055,35,2
88056,35,2
88061,35,2
88063,35,2
88063,48,16
88065,35,2
88072,35,2
88081,35,2
88101,35,3
88103,35,3
88112,35,3
88113,35,3
88114,35,2
88115,35,3
88116,35,2
88116,35,3
88118,35,3
88119,35,2
88120,35,3
88121,35,3
88124,35,3
88125,35,3
88126,35,3
88130,35,3
88132,35,3
88134,35,2
88135,35,3
88136,35,2
88201,35,2
88203,35,2
88210,35,2
88220,35,2
88220,48,23
88230,35,2
88231,35,2
88232,35,2
88240,35,2
88242,35,2
88250,35,2
88252,35,2
88253,35,2
88254,35,2
88255,35,2
88256,35,2
