id,qr_code_uid,qr_code_name
330,2017/01/20/5n8pr0h0dm_Heller_capitol_330.png,Heller_capitol_330.png
336,2017/01/20/aansqjlmc_Schatz_capitol_336.png,Schatz_capitol_336.png
344,2017/01/20/7qtpghap6c_Cook_capitol_344.png,Cook_capitol_344.png
356,2017/01/20/g4ksj65bo_DeSantis_capitol_356.png,DeSantis_capitol_356.png
362,2017/01/20/3tk3kzievy_Bustos_capitol_362.png,Bustos_capitol_362.png
363,2017/01/20/2bz9c7pxoy_Walorski_capitol_363.png,Walorski_capitol_363.png
376,2017/01/20/1wkphulpbo_Pittenger_capitol_376.png,Pittenger_capitol_376.png
386,2017/01/20/1ycykpzqjn_Maloney_capitol_386.png,Maloney_capitol_386.png
390,2017/01/20/9ssmzjsiln_Joyce_capitol_390.png,Joyce_capitol_390.png
402,2017/01/20/e19us85hf_Veasey_capitol_402.png,Veasey_capitol_402.png
410,2017/01/20/9a50abnq8a_Sanford_capitol_410.png,Sanford_capitol_410.png
417,2017/01/20/4lcnr7ube6_Adams_capitol_417.png,Adams_capitol_417.png
427,2017/01/20/5whgyr42c0_Torres_capitol_427.png,Torres_capitol_427.png
435,2017/01/20/5hxphrruol_Blum_capitol_435.png,Blum_capitol_435.png
442,2017/01/20/3qzuxk7nd8_Moolenaar_capitol_442.png,Moolenaar_capitol_442.png
454,2017/01/20/41a04tnvjr_Stefanik_capitol_454.png,Stefanik_capitol_454.png
459,2017/01/20/2vh8w4yjn0_Ratcliffe_capitol_459.png,Ratcliffe_capitol_459.png
465,2017/01/20/5hd2optwyp_Plaskett_capitol_465.png,Plaskett_capitol_465.png
478,2017/01/20/3tb3hirfk0_Donovan_capitol_478.png,Donovan_capitol_478.png
484,2017/01/20/9dnicmuztx_Evans_capitol_484.png,Evans_capitol_484.png
492,2017/01/20/5k9o0b5cdn_Biggs_capitol_492.png,Biggs_capitol_492.png
503,2017/01/20/7hqmrvsbf1_Murphy_capitol_503.png,Murphy_capitol_503.png
510,2017/01/20/2gfzqq5n4n_Krishnamoorthi_capitol_510.png,Krishnamoorthi_capitol_510.png
519,2017/01/20/9kw1fmkseu_Mitchell_capitol_519.png,Mitchell_capitol_519.png
530,2017/01/20/720tfq6v2o_Fitzpatrick_capitol_530.png,Fitzpatrick_capitol_530.png
538,2017/01/20/7bea7bgxlx_Garrett_capitol_538.png,Garrett_capitol_538.png
541,2017/01/20/96iimcshbn_Cheney_capitol_541.png,Cheney_capitol_541.png
550,2017/01/20/77r06fufpg_Alexander_district_550.png,Alexander_district_550.png
562,2017/01/20/6qq5e6nmb1_Abraham_district_562.png,Abraham_district_562.png
570,2017/01/20/8lfy6fzt1t_Bishop_district_570.png,Bishop_district_570.png
580,2017/01/20/347lb4rqxm_Brown_district_580.png,Brown_district_580.png
586,2017/01/20/9tqd58d7v_Burr_district_586.png,Burr_district_586.png
594,2017/01/20/1v50p8ez1f_Baldwin_district_594.png,Baldwin_district_594.png
605,2017/01/20/112ijor00p_Blackburn_district_605.png,Blackburn_district_605.png
610,2017/01/20/5d4mlvjc3z_Bishop_district_610.png,Bishop_district_610.png
613,2017/01/20/9kvbku6kpt_Bilirakis_district_613.png,Bilirakis_district_613.png
623,2017/01/20/1qiydawz68_Bennet_district_623.png,Bennet_district_623.png
634,2017/01/20/2cmyu44a62_Black_district_634.png,Black_district_634.png
639,2017/01/20/2gycw5wwva_Bucshon_district_639.png,Bucshon_district_639.png
650,2017/01/20/2dmomts2o7_Brooks_district_650.png,Brooks_district_650.png
661,2017/01/20/901ov862o9_Brat_district_661.png,Brat_district_661.png
669,2017/01/20/73l50mwunz_Blum_district_669.png,Blum_district_669.png
679,2017/01/20/252wgzvjik_Boyle_district_679.png,Boyle_district_679.png
687,2017/01/20/7ntoejzl5s_Blunt_Rochester_district_687.png,Blunt Rochester_district_687.png
693,2017/01/20/2jmqqu8fb8_Cantwell_district_693.png,Cantwell_district_693.png
704,2017/01/20/2f0uemgbvv_Carper_district_704.png,Carper_district_704.png
709,2017/01/20/9i05uzjogp_Clyburn_district_709.png,Clyburn_district_709.png
711,2017/01/20/3wauqdzi29_Cochran_district_711.png,Cochran_district_711.png
721,2017/01/20/5s3gmzg6f2_Crapo_district_721.png,Crapo_district_721.png
732,2017/01/20/7w0ijnnu2s_Capuano_district_732.png,Capuano_district_732.png
734,2017/01/20/61qjcs2e7g_Capuano_district_734.png,Capuano_district_734.png
750,2017/01/20/1wb0l7dve_Cornyn_district_750.png,Cornyn_district_750.png
756,2017/01/20/1e3jpylkz2_Cornyn_district_756.png,Cornyn_district_756.png
766,2017/01/20/8lcxhozjnd_Conaway_district_766.png,Conaway_district_766.png
777,2017/01/20/f2yyza8ln_Casey_district_777.png,Casey_district_777.png
780,2017/01/20/7klujhxa2r_Casey_district_780.png,Casey_district_780.png
789,2017/01/20/80k6z3zd4w_Corker_district_789.png,Corker_district_789.png
803,2017/01/20/9n6yijurnb_Chu_district_803.png,Chu_district_803.png
807,2017/01/20/286zvdibzf_Crawford_district_807.png,Crawford_district_807.png
819,2017/01/20/3g6fire6qk_Cook_district_819.png,Cook_district_819.png
827,2017/01/20/1ee7knzjwa_Cramer_district_827.png,Cramer_district_827.png
834,2017/01/20/7bdtsa19pe_Cruz_district_834.png,Cruz_district_834.png
847,2017/01/20/2dayoy2qv1_Comer_district_847.png,Comer_district_847.png
851,2017/01/20/crce1dhn3_Carbajal_district_851.png,Carbajal_district_851.png
853,2017/01/20/82bsp1vn9o_DeFazio_district_853.png,DeFazio_district_853.png
865,2017/01/20/95r5glpval_Duncan_district_865.png,Duncan_district_865.png
874,2017/01/20/5lbucixxs5_Dent_district_874.png,Dent_district_874.png
876,2017/01/20/8yxsddo2uv_Dent_district_876.png,Dent_district_876.png
889,2017/01/20/6aeadxsspr_Duffy_district_889.png,Duffy_district_889.png
899,2017/01/20/5tsikc5m9g_Daines_district_899.png,Daines_district_899.png
900,2017/01/20/1cuybt9tq4_Daines_district_900.png,Daines_district_900.png
908,2017/01/20/5aohqsvi7_Davis_district_908.png,Davis_district_908.png
919,2017/01/20/8qsu9zsi9l_Dingell_district_919.png,Dingell_district_919.png
922,2017/01/20/2dwcz74px3_Davidson_district_922.png,Davidson_district_922.png
924,2017/01/20/2nu7kani8x_Davidson_district_924.png,Davidson_district_924.png
935,2017/01/20/3pvybqsjq5_Enzi_district_935.png,Enzi_district_935.png
946,2017/01/20/47bdn1htxp_Feinstein_district_946.png,Feinstein_district_946.png
956,2017/01/20/199fx0gqew_Fortenberry_district_956.png,Fortenberry_district_956.png
966,2017/01/20/6p56m5rx7v_Franken_district_966.png,Franken_district_966.png
969,2017/01/20/7zb6woi9x_Fleischmann_district_969.png,Fleischmann_district_969.png
971,2017/01/20/60b3u07hd1_Farenthold_district_971.png,Farenthold_district_971.png
983,2017/01/20/14kwpq35m4_Ferguson_district_983.png,Ferguson_district_983.png
990,2017/01/20/2xgwx4vu3s_Graham_district_990.png,Graham_district_990.png
992,2017/01/20/95z4i4u660_Graham_district_992.png,Graham_district_992.png
999,2017/01/20/min1d0cun_Grassley_district_999.png,Grassley_district_999.png
1008,2017/01/20/6mpsoei1xb_Grijalva_district_1008.png,Grijalva_district_1008.png
1016,2017/01/20/6wifr4ctkw_Green_district_1016.png,Green_district_1016.png
1017,2017/01/20/6brzu62ty5_Gillibrand_district_1017.png,Gillibrand_district_1017.png
1032,2017/01/20/7ebtqtovje_Graves_district_1032.png,Graves_district_1032.png
1040,2017/01/20/2b1lh1m7ol_Gardner_district_1040.png,Gardner_district_1040.png
1044,2017/01/20/3pzuj38z9a_Gosar_district_1044.png,Gosar_district_1044.png
1053,2017/01/20/73q9pjmg1r_Grothman_district_1053.png,Grothman_district_1053.png
1064,2017/01/20/5juaro90or_Hastings_district_1064.png,Hastings_district_1064.png
1065,2017/01/20/2k8oyx5rzl_Hastings_district_1065.png,Hastings_district_1065.png
1068,2017/01/20/7k440emt7n_Hatch_district_1068.png,Hatch_district_1068.png
1082,2017/01/20/596yiry5uo_Harper_district_1082.png,Harper_district_1082.png
1290,2017/01/20/82w47psek0_Lee_district_1290.png,Lee_district_1290.png
1088,2017/01/20/6tghyk2ilw_Heinrich_district_1088.png,Heinrich_district_1088.png
1094,2017/01/20/8iuu1vb1uy_Harris_district_1094.png,Harris_district_1094.png
1104,2017/01/20/28738u2ugq_Hultgren_district_1104.png,Hultgren_district_1104.png
1114,2017/01/20/1qy649t1yx_Hudson_district_1114.png,Hudson_district_1114.png
1121,2017/01/20/7k0zf6a6yn_Heitkamp_district_1121.png,Heitkamp_district_1121.png
1133,2017/01/20/24om4vcbt8_Hurd_district_1133.png,Hurd_district_1133.png
1138,2017/01/20/7kdfesl047_Inhofe_district_1138.png,Inhofe_district_1138.png
1147,2017/01/20/3b9faf0qw9_Jackson_Lee_district_1147.png,Jackson Lee_district_1147.png
1159,2017/01/20/5tvn2zarwj_Johnson_district_1159.png,Johnson_district_1159.png
1162,2017/01/20/5r8yd1ip23_Johnson_district_1162.png,Johnson_district_1162.png
1164,2017/01/20/14vnxmlw9t_Johnson_district_1164.png,Johnson_district_1164.png
1175,2017/01/20/40c9ougxud_Kaptur_district_1175.png,Kaptur_district_1175.png
1185,2017/01/20/98unvv4kvo_Klobuchar_district_1185.png,Klobuchar_district_1185.png
1188,2017/01/20/7rgzmg9gmg_Klobuchar_district_1188.png,Klobuchar_district_1188.png
1195,2017/01/20/10pjvbmpwe_Kelly_district_1195.png,Kelly_district_1195.png
1207,2017/01/20/3gikzo0gos_Kuster_district_1207.png,Kuster_district_1207.png
1212,2017/01/20/62wtjeijwy_Kaine_district_1212.png,Kaine_district_1212.png
1221,2017/01/20/v5q3vzmkk_Katko_district_1221.png,Katko_district_1221.png
1231,2017/01/20/hko0dgv4s_Kelly_district_1231.png,Kelly_district_1231.png
1239,2017/01/20/5gro4y1kw7_Leahy_district_1239.png,Leahy_district_1239.png
1240,2017/01/20/1la10hv1pv_Leahy_district_1240.png,Leahy_district_1240.png
1252,2017/01/20/7fqrera0aj_LoBiondo_district_1252.png,LoBiondo_district_1252.png
1288,2017/01/20/9adswfw28c_Long_district_1288.png,Long_district_1288.png
1263,2017/01/20/1at9cty3yu_Lipinski_district_1263.png,Lipinski_district_1263.png
1265,2017/01/20/2zxhcyf3jd_Lamborn_district_1265.png,Lamborn_district_1265.png
1277,2017/01/20/38vx7z6dko_Luj_n_district_1277.png,Luján_district_1277.png
1286,2017/01/20/72n92eqr4w_Lankford_district_1286.png,Lankford_district_1286.png
1293,2017/01/20/64fyq8soer_LaMalfa_district_1293.png,LaMalfa_district_1293.png
1302,2017/01/20/eilhlkthp_Loudermilk_district_1302.png,Loudermilk_district_1302.png
1311,2017/01/20/35ve0gy6k7_Maloney_district_1311.png,Maloney_district_1311.png
1315,2017/01/20/3c4hp2pyzd_Markey_district_1315.png,Markey_district_1315.png
1316,2017/01/20/77buuaccxv_Markey_district_1316.png,Markey_district_1316.png
1326,2017/01/20/68r7348i5l_McConnell_district_1326.png,McConnell_district_1326.png
1337,2017/01/20/7l566tfg60_Murray_district_1337.png,Murray_district_1337.png
1343,2017/01/20/1fs5wyyiwl_Meeks_district_1343.png,Meeks_district_1343.png
1357,2017/01/20/271xo2lg1n_McCaul_district_1357.png,McCaul_district_1357.png
1362,2017/01/20/5gns1raii6_McMorris_Rodgers_district_1362.png,McMorris Rodgers_district_1362.png
1369,2017/01/20/7i1kfmznt8_Murphy_district_1369.png,Murphy_district_1369.png
1379,2017/01/20/1s9ydp7eh2_Merkley_district_1379.png,Merkley_district_1379.png
1383,2017/01/20/8l3bcuymq8_Marino_district_1383.png,Marino_district_1383.png
1394,2017/01/20/4v9p4ok93n_Mulvaney_district_1394.png,Mulvaney_district_1394.png
1403,2017/01/20/s7cqhl7xu_Meadows_district_1403.png,Meadows_district_1403.png
1408,2017/01/20/534o577suq_Meadows_district_1408.png,Meadows_district_1408.png
1413,2017/01/20/8kflakl7wz_Meadows_district_1413.png,Meadows_district_1413.png
1424,2017/01/20/8wq2wjdoed_Messer_district_1424.png,Messer_district_1424.png
1432,2017/01/20/1wjhmkn15w_Mooney_district_1432.png,Mooney_district_1432.png
1440,2017/01/20/7ve4g48st6_Mitchell_district_1440.png,Mitchell_district_1440.png
1449,2017/01/20/5ro2nvpx2e_Nelson_district_1449.png,Nelson_district_1449.png
1456,2017/01/20/4cfaoaftt_Nolan_district_1456.png,Nolan_district_1456.png
1458,2017/01/20/2dqgapnzt4_Nolan_district_1458.png,Nolan_district_1458.png
1470,2017/01/20/4qndpjpnwb_Newhouse_district_1470.png,Newhouse_district_1470.png
1481,2017/01/20/7jf4r6jjl7_Pascrell_district_1481.png,Pascrell_district_1481.png
1482,2017/01/20/3gx7v7jvn2_Pascrell_district_1482.png,Pascrell_district_1482.png
1493,2017/01/20/4ojodqd4xk_Price_district_1493.png,Price_district_1493.png
1504,2017/01/20/7jc6nsqskq_Perlmutter_district_1504.png,Perlmutter_district_1504.png
1507,2017/01/20/96927tm4fr_Peters_district_1507.png,Peters_district_1507.png
1510,2017/01/20/52hvcpm9v2_Peters_district_1510.png,Peters_district_1510.png
1520,2017/01/20/817tq5ztol_Palazzo_district_1520.png,Palazzo_district_1520.png
1530,2017/01/20/wwau842vg_Payne_district_1530.png,Payne_district_1530.png
1532,2017/01/20/5jp5ltzep4_Perry_district_1532.png,Perry_district_1532.png
1533,2017/01/20/2bi12pp6lq_Perry_district_1533.png,Perry_district_1533.png
1544,2017/01/20/6cy4f7dcf2_Plaskett_district_1544.png,Plaskett_district_1544.png
1553,2017/01/20/6k8yukgx4n_Quigley_district_1553.png,Quigley_district_1553.png
1556,2017/01/20/b5lxcozet_Roberts_district_1556.png,Roberts_district_1556.png
1562,2017/01/20/5cc8b1msaq_Rogers_district_1562.png,Rogers_district_1562.png
1572,2017/01/20/4zsh8iha12_Rogers_district_1572.png,Rogers_district_1572.png
1580,2017/01/20/748muqg0fu_Roskam_district_1580.png,Roskam_district_1580.png
1588,2017/01/20/76tvlj8lei_Risch_district_1588.png,Risch_district_1588.png
1600,2017/01/20/7zn6g7815e_Richmond_district_1600.png,Richmond_district_1600.png
1604,2017/01/20/frc47o521_Roby_district_1604.png,Roby_district_1604.png
1614,2017/01/20/28rgioniqr_Rubio_district_1614.png,Rubio_district_1614.png
1624,2017/01/20/4psn4j7uzu_Ruiz_district_1624.png,Ruiz_district_1624.png
1627,2017/01/20/6nxx0rujn9_Ratcliffe_district_1627.png,Ratcliffe_district_1627.png
1637,2017/01/20/1uykvy412n_Rounds_district_1637.png,Rounds_district_1637.png
1649,2017/01/20/2hwwn66uru_Schumer_district_1649.png,Schumer_district_1649.png
1652,2017/01/20/5tzhqrlrrf_Schumer_district_1652.png,Schumer_district_1652.png
1658,2017/01/20/3o99yj8m4t_Sessions_district_1658.png,Sessions_district_1658.png
1668,2017/01/20/tlkuron4m_Shimkus_district_1668.png,Shimkus_district_1668.png
1677,2017/01/20/9suiv1gyyn_Smith_district_1677.png,Smith_district_1677.png
1683,2017/01/20/2v3ev8o2l6_Smith_district_1683.png,Smith_district_1683.png
1692,2017/01/20/20rf0kq4vc_Sessions_district_1692.png,Sessions_district_1692.png
1699,2017/01/20/1fg1ej7uz8_Simpson_district_1699.png,Simpson_district_1699.png
1701,2017/01/20/8eospwe4um_Simpson_district_1701.png,Simpson_district_1701.png
1712,2017/01/20/8r8d7o8kav_Sires_district_1712.png,Sires_district_1712.png
