TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)
State,ZCTA,CongressionalDistrict
48,76126,12
48,76127,12
48,76129,12
48,76131,12
48,76132,12
48,76133,06
48,76133,12
48,76133,33
48,76134,06
48,76134,12
48,76134,33
48,76135,12
48,76137,12
48,76137,26
48,76137,33
48,76140,06
48,76140,33
48,76148,26
48,76155,24
48,76155,33
48,76164,12
48,76164,33
48,76177,12
48,76177,26
48,76179,12
48,76179,33
48,76180,12
48,76180,24
48,76180,26
48,76182,12
48,76182,26
48,76201,26
48,76205,26
48,76207,26
48,76208,26
48,76209,26
48,76210,26
48,76225,13
48,76226,26
48,76227,26
48,76228,13
48,76230,13
48,76233,04
48,76233,13
48,76234,12
48,76234,13
48,76234,26
48,76238,13
48,76239,13
48,76240,13
48,76244,12
48,76244,26
48,76245,04
48,76247,26
48,76248,24
48,76248,26
48,76249,13
48,76249,26
48,76250,13
48,76251,13
48,76252,13
48,76253,13
48,76255,13
48,76258,04
48,76258,26
48,76259,13
48,76259,26
48,76261,13
48,76262,24
48,76262,26
48,76263,13
48,76264,04
48,76265,13
48,76266,13
48,76266,26
48,76268,04
48,76270,13
48,76271,04
48,76271,13
48,76272,13
48,76272,26
48,76273,04
48,76273,13
48,76301,13
48,76302,13
48,76305,13
48,76306,13
48,76308,13
48,76309,13
48,76310,13
48,76311,13
48,76351,13
48,76354,13
48,76357,13
48,76360,13
48,76363,13
48,76364,13
48,76365,13
48,76366,13
48,76367,13
48,76370,13
48,76371,13
48,76372,19
48,76373,13
48,76374,13
48,76374,19
48,76377,13
48,76379,13
48,76380,13
48,76384,13
48,76388,19
48,76389,13
48,76401,11
48,76401,25
48,76402,25
48,76424,11
48,76424,19
48,76426,13
48,76427,13
48,76429,11
48,76429,19
48,76430,19
48,76431,13
48,76432,11
48,76433,11
48,76433,25
48,76435,11
48,76436,11
48,76436,25
48,76437,11
48,76442,11
48,76443,11
48,76444,11
48,76445,11
48,76446,11
48,76446,25
48,76448,11
48,76449,11
48,76450,11
48,76450,19
48,76452,11
48,76453,11
48,76454,11
48,76455,11
48,76457,25
48,76458,13
48,76459,13
48,76460,19
48,76462,11
48,76462,12
48,76463,11
48,76464,11
48,76464,19
48,76466,11
48,76469,11
48,76470,11
48,76471,11
48,76472,11
48,76474,11
48,76475,11
48,76476,11
48,76481,19
48,76483,19
48,76484,11
48,76486,11
48,76486,12
48,76486,13
48,76487,12
48,76487,13
48,76490,12
48,76491,19
48,76501,31
48,76502,31
48,76504,31
48,76508,31
48,76511,17
48,76511,31
48,76513,31
48,76518,17
48,76519,17
48,76519,31
48,76520,17
48,76522,25
48,76523,17
48,76524,17
48,76525,25
48,76527,25
48,76527,31
48,76528,25
48,76528,31
48,76530,31
48,76531,11
48,76531,25
48,76534,17
48,76534,31
48,76537,31
48,76538,25
48,76539,25
48,76539,31
48,76541,31
48,76542,25
48,76542,31
48,76543,31
48,76544,25
48,76544,31
48,76548,31
48,76549,25
48,76549,31
48,76550,25
48,76554,31
48,76556,17
48,76557,17
48,76557,25
48,76557,31
48,76559,31
48,76561,25
48,76565,25
48,76566,25
48,76567,17
48,76569,17
48,76569,31
48,76570,17
48,76571,31
48,76573,31
48,76574,31
48,76577,17
48,76577,31
48,76578,31
48,76579,17
48,76579,31
48,76596,25
48,76597,25
48,76598,25
48,76599,25
48,76621,25
48,76622,25
48,76623,06
48,76624,17
48,76626,06
48,76627,25
48,76628,25
48,76629,17
48,76630,17
48,76631,25
48,76632,17
48,76633,17
48,76633,25
48,76634,25
48,76635,17
48,76636,25
48,76637,25
48,76638,17
48,76639,06
48,76640,17
48,76641,06
48,76642,17
48,76643,17
48,76645,25
48,76648,06
48,76648,17
48,76648,25
48,76649,25
48,76650,25
48,76651,06
48,76652,25
48,76653,17
48,76654,17
48,76655,17
48,76656,17
48,76657,17
48,76657,25
48,76660,25
48,76661,17
48,76664,17
48,76665,25
48,76666,25
48,76667,17
48,76670,06
48,76670,25
48,76671,25
48,76673,17
48,76673,25
48,76676,25
48,76678,17
48,76679,06
48,76680,17
48,76681,06
48,76682,17
48,76685,17
48,76686,17
48,76687,17
48,76689,17
48,76689,25
48,76690,25
48,76691,17
48,76691,25
48,76692,25
48,76693,17
48,76701,17
48,76704,17
48,76705,17
48,76706,17
48,76707,17
48,76708,17
48,76710,17
48,76711,17
48,76712,17
48,76798,17
48,76801,11
48,76802,11
48,76820,11
48,76821,11
48,76823,11
48,76824,11
48,76825,11
48,76827,11
48,76828,11
48,76831,11
48,76832,11
48,76834,11
48,76836,11
48,76837,11
48,76841,11
48,76841,23
48,76842,11
48,76844,11
48,76844,25
48,76845,11
48,76848,11
48,76849,11
48,76852,11
48,76853,11
48,76853,25
48,76854,11
48,76856,11
48,76857,11
48,76858,11
48,76859,11
48,76861,11
48,76862,11
48,76864,11
48,76865,11
48,76866,11
48,76869,11
48,76870,11
48,76871,11
48,76872,11
48,76873,11
48,76874,11
48,76875,11
48,76877,11
48,76878,11
48,76882,11
48,76884,11
48,76885,11
48,76887,11
48,76888,11
48,76890,11
48,76901,11
48,76903,11
48,76904,11
48,76905,11
48,76908,11
48,76930,11
48,76932,23
48,76933,11
48,76934,11
48,76935,11
48,76935,23
48,76936,23
48,76937,11
48,76939,11
48,76940,11
48,76941,11
48,76943,23
48,76945,11
48,76949,11
48,76950,23
48,76951,11
48,76953,11
48,76955,11
48,76957,11
48,76958,11
48,77002,02
48,77002,18
48,77003,18
48,77003,29
48,77004,02
48,77004,09
48,77004,18
48,77005,02
48,77005,07
48,77006,02
48,77006,18
48,77007,02
48,77007,18
48,77008,02
48,77008,18
48,77008,29
48,77009,18
48,77009,29
48,77010,18
48,77011,18
48,77011,29
48,77012,18
48,77012,29
48,77013,18
48,77013,29
48,77014,18
48,77015,18
48,77015,29
48,77015,36
48,77016,18
48,77016,29
48,77017,29
48,77018,02
48,77018,18
48,77019,02
48,77019,07
48,77019,18
48,77020,18
48,77020,29
48,77021,18
48,77021,29
48,77022,18
48,77022,29
48,77023,18
48,77023,29
48,77024,02
48,77024,07
48,77025,02
48,77025,07
48,77025,09
48,77026,18
48,77026,29
48,77027,07
48,77028,18
48,77029,18
48,77029,29
48,77030,02
48,77030,09
48,77030,18
48,77031,09
48,77032,18
48,77032,29
48,77033,09
48,77033,18
48,77033,29
48,77034,22
48,77034,29
48,77034,36
48,77035,07
48,77035,09
48,77036,07
48,77036,09
48,77037,18
48,77037,29
48,77038,18
48,77039,18
48,77039,29
48,77040,02
48,77040,07
48,77040,18
48,77041,02
48,77041,07
48,77041,18
48,77042,07
48,77042,09
48,77043,02
48,77044,02
48,77044,29
48,77044,36
48,77045,09
48,77046,07
48,77047,09
48,77048,09
48,77049,18
48,77049,29
48,77049,36
48,77050,18
48,77050,29
48,77051,09
48,77051,18
48,77053,09
48,77053,22
48,77054,09
48,77054,18
48,77055,02
48,77055,07
48,77056,07
48,77057,07
48,77058,22
48,77058,36
48,77059,22
48,77059,36
48,77060,18
48,77060,29
48,77061,09
48,77061,29
48,77062,22
48,77062,36
48,77063,07
48,77063,09
48,77064,02
48,77064,07
48,77065,02
48,77065,07
48,77065,10
48,77066,02
48,77066,18
48,77067,18
48,77068,18
48,77069,02
48,77069,18
48,77070,02
48,77070,08
48,77070,10
48,77071,09
48,77072,09
48,77073,18
48,77074,07
48,77074,09
48,77075,22
48,77075,29
48,77076,18
48,77076,29
48,77077,07
48,77077,09
48,77078,18
48,77079,02
48,77079,07
48,77080,02
48,77080,18
48,77081,07
48,77082,07
48,77082,09
48,77083,09
48,77084,02
48,77084,07
48,77085,09
48,77086,02
48,77086,18
48,77087,09
48,77087,29
48,77088,02
48,77088,18
48,77089,22
48,77089,29
48,77090,18
48,77091,18
48,77091,29
48,77092,02
48,77092,18
48,77093,18
48,77093,29
48,77094,07
48,77095,02
48,77095,07
48,77096,07
48,77096,09
48,77098,02
48,77098,07
48,77099,09
48,77099,22
48,77201,18
48,77301,08
48,77302,08
48,77303,08
48,77304,08
48,77306,08
48,77316,08
48,77318,08
48,77320,08
48,77326,36
48,77327,36
48,77328,08
48,77328,36
48,77331,08
48,77334,08
48,77335,36
48,77336,02
48,77338,02
48,77338,18
48,77339,02
48,77339,08
48,77340,08
48,77342,08
48,77345,02
48,77346,02
48,77350,36
48,77351,36
48,77354,08
48,77355,08
48,77355,10
48,77356,08
48,77357,02
48,77357,08
48,77358,08
48,77359,08
48,77360,36
48,77362,08
48,77363,08
48,77363,10
48,77364,08
48,77365,02
48,77365,08
48,77367,08
48,77368,36
48,77369,36
48,77371,08
48,77371,36
48,77372,08
48,77372,36
48,77373,02
48,77373,08
48,77373,18
48,77374,36
